locus_tag	gene	product	type	start	end	strand	snpEff_locus_id
B7H15_01325	-	PTS sugar transporter subunit IIA	CDS	289670	290138	1	CDS_USA300_JE2_289671_290138
B7H15_01330	-	PTS galactitol transporter subunit IIB	CDS	290160	290439	1	CDS_USA300_JE2_290161_290439
B7H15_01335	-	PTS galactitol transporter subunit IIC	CDS	290665	291925	1	CDS_USA300_JE2_290666_291925
B7H15_01340	-	sorbitol dehydrogenase	CDS	291942	292998	1	CDS_USA300_JE2_291943_292998
B7H15_01345	-	hypothetical protein	CDS	292999	293146	1	CDS_USA300_JE2_293000_293146
B7H15_01350	-	galactitol-1-phosphate 5-dehydrogenase	CDS	293169	294213	1	CDS_USA300_JE2_293170_294213
B7H15_01355	-	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	CDS	294740	295457	1	CDS_USA300_JE2_294741_295457
B7H15_01360	-	alcohol dehydrogenase	CDS	295449	296475	1	CDS_USA300_JE2_295450_296475
B7H15_01365	-	CDP-glycerol--poly(glycerophosphate) glycerophosphotransferase	CDS	296649	298191	1	CDS_USA300_JE2_296650_298191
B7H15_01370	-	CDP-glycerol--glycerophosphate glycerophosphotransferase	CDS	298618	299788	1	CDS_USA300_JE2_298619_299788
B7H15_01375	-	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	CDS	300063	300780	1	CDS_USA300_JE2_300064_300780
B7H15_01380	-	ribitol-5-phosphate dehydrogenase	CDS	300772	301798	1	CDS_USA300_JE2_300773_301798
B7H15_01385	-	CDP-glycerol--poly(glycerophosphate) glycerophosphotransferase	CDS	301819	303508	1	CDS_USA300_JE2_301820_303508
B7H15_01390	-	glycosyl transferase family 2	CDS	303540	305265	1	CDS_USA300_JE2_303541_305265
B7H15_01395	-	iron-sulfur cluster repair protein ScdA	CDS	305404	306079	1	CDS_USA300_JE2_305405_306079
B7H15_01400	-	sensor histidine kinase	CDS	306340	308080	1	CDS_USA300_JE2_306341_308080
B7H15_01405	-	DNA-binding response regulator	CDS	308082	308823	1	CDS_USA300_JE2_308083_308823
B7H15_01410	-	antiholin-like protein LrgA	CDS	308935	309379	1	CDS_USA300_JE2_308936_309379
B7H15_01415	-	antiholin-like protein LrgB	CDS	309371	310073	1	CDS_USA300_JE2_309372_310073
B7H15_01420	-	GntR family transcriptional regulator	CDS	310180	310885	-1	CDS_USA300_JE2_310181_310885
B7H15_01425	-	hypothetical protein	CDS	310878	311144	-1	CDS_USA300_JE2_310879_311144
B7H15_01430	-	PTS glucose transporter subunit IIABC	CDS	311033	311825	1	CDS_USA300_JE2_311034_311825
B7H15_01435	-	6-phospho-beta-glucosidase	CDS	311840	313277	1	CDS_USA300_JE2_311841_313277
B7H15_01440	-	DUF3125 domain-containing protein	CDS	313343	313496	-1	CDS_USA300_JE2_313344_313496
B7H15_01445	-	SAM-dependent methyltransferase	CDS	313710	314472	-1	CDS_USA300_JE2_313711_314472
B7H15_01450	-	hypothetical protein	CDS	314490	314625	1	CDS_USA300_JE2_314491_314625
B7H15_01455	-	ribokinase	CDS	314722	315637	-1	CDS_USA300_JE2_314723_315637
B7H15_01460	-	D-ribose pyranase	CDS	315664	316069	-1	CDS_USA300_JE2_315665_316069
B7H15_01465	-	ribose transporter RbsU	CDS	316083	316965	-1	CDS_USA300_JE2_316084_316965
B7H15_01470	-	LacI family transcriptional regulator	CDS	317196	318195	-1	CDS_USA300_JE2_317197_318195
B7H15_01475	-	NADH-quinone oxidoreductase subunit L	CDS	318345	318525	1	CDS_USA300_JE2_318346_318525
B7H15_01480	-	hypothetical protein	CDS	318574	318967	1	CDS_USA300_JE2_318575_318967
B7H15_01485	-	transposase	CDS	319212	319563	1	CDS_USA300_JE2_319213_319563
B7H15_01490	-	MFS transporter	CDS	319639	321016	-1	CDS_USA300_JE2_319640_321016
B7H15_01495	-	choloylglycine hydrolase	CDS	321249	322242	1	CDS_USA300_JE2_321250_322242
B7H15_01500	-	glycyl-glycine endopeptidase LytM	CDS	322567	323518	1	CDS_USA300_JE2_322568_323518
B7H15_01505	-	multidrug ABC transporter ATP-binding protein	CDS	323569	324229	-1	CDS_USA300_JE2_323570_324229
B7H15_01510	-	ABC transporter	CDS	324242	325163	-1	CDS_USA300_JE2_324243_325163
B7H15_01515	-	hypothetical protein	CDS	325159	326326	-1	CDS_USA300_JE2_325160_326326
B7H15_01520	-	hypothetical protein	CDS	326393	327917	-1	CDS_USA300_JE2_326394_327917
B7H15_01525	-	DUF5079 domain-containing protein	CDS	328187	328841	1	CDS_USA300_JE2_328188_328841
B7H15_01530	-	DUF5080 domain-containing protein	CDS	328874	329462	1	CDS_USA300_JE2_328875_329462
B7H15_01535	-	CHAP domain-containing protein	CDS	329604	330498	-1	CDS_USA300_JE2_329605_330498
B7H15_01540	-	virulence factor EsxA	CDS	330745	331039	1	CDS_USA300_JE2_330746_331039
B7H15_01545	-	type VII secretion protein EsaA	CDS	331122	334152	1	CDS_USA300_JE2_331123_334152
B7H15_01550	-	protein EssA	CDS	334151	334610	1	CDS_USA300_JE2_334152_334610
B7H15_01555	-	type VII secretion protein EsaB	CDS	334542	334824	1	CDS_USA300_JE2_334543_334824
B7H15_01560	-	protein EssB	CDS	334836	336171	1	CDS_USA300_JE2_334837_336171
B7H15_01565	-	protein EssC	CDS	336192	340632	1	CDS_USA300_JE2_336193_340632
B7H15_01570	-	protein EsaC	CDS	340661	341054	1	CDS_USA300_JE2_340662_341054
B7H15_01575	-	virulence factor EsxB	CDS	341069	341384	1	CDS_USA300_JE2_341070_341384
B7H15_01580	-	DUF5081 domain-containing protein	CDS	341383	342058	1	CDS_USA300_JE2_341384_342058
B7H15_01585	-	hypothetical protein	CDS	342057	342375	1	CDS_USA300_JE2_342058_342375
B7H15_01590	-	ADP-ribosylating toxin	CDS	342384	344229	1	CDS_USA300_JE2_342385_344229
B7H15_01595	-	hypothetical protein	CDS	344239	344731	1	CDS_USA300_JE2_344240_344731
B7H15_01600	-	DUF5079 domain-containing protein	CDS	344938	345622	1	CDS_USA300_JE2_344939_345622
B7H15_01605	-	DUF5080 domain-containing protein	CDS	345768	346380	1	CDS_USA300_JE2_345769_346380
B7H15_01610	-	hypothetical protein	CDS	346515	346734	1	CDS_USA300_JE2_346516_346734
B7H15_01615	-	hypothetical protein	CDS	346865	347366	1	CDS_USA300_JE2_346866_347366
B7H15_01620	-	hypothetical protein	CDS	347376	347877	1	CDS_USA300_JE2_347377_347877
B7H15_01625	-	hypothetical protein	CDS	347887	348383	1	CDS_USA300_JE2_347888_348383
B7H15_01630	-	hypothetical protein	CDS	348393	348885	1	CDS_USA300_JE2_348394_348885
B7H15_01635	-	DUF5079 domain-containing protein	CDS	349094	349778	1	CDS_USA300_JE2_349095_349778
B7H15_01640	-	hypothetical protein	CDS	350363	350864	1	CDS_USA300_JE2_350364_350864
B7H15_01645	-	hypothetical protein	CDS	350875	351376	1	CDS_USA300_JE2_350876_351376
B7H15_01650	-	hypothetical protein	CDS	351386	351887	1	CDS_USA300_JE2_351387_351887
B7H15_01655	-	hypothetical protein	CDS	351897	352398	1	CDS_USA300_JE2_351898_352398
B7H15_01660	-	hypothetical protein	CDS	352408	352897	1	CDS_USA300_JE2_352409_352897
B7H15_01665	-	cystatin-like fold lipoprotein	CDS	353519	353894	1	CDS_USA300_JE2_353520_353894
B7H15_01670	-	hypothetical protein	CDS	354046	354445	1	CDS_USA300_JE2_354047_354445
B7H15_01675	-	formate/nitrite transporter	CDS	354660	355485	-1	CDS_USA300_JE2_354661_355485
B7H15_01680	-	branched-chain amino acid transport system II carrier protein	CDS	355721	357029	-1	CDS_USA300_JE2_355722_357029
B7H15_01685	-	hypothetical protein	CDS	356949	357189	1	CDS_USA300_JE2_356950_357189
B7H15_01690	-	5'-nucleotidase, lipoprotein e(P4) family	CDS	357612	358503	1	CDS_USA300_JE2_357613_358503
B7H15_01695	-	hypothetical protein	CDS	358519	358753	-1	CDS_USA300_JE2_358520_358753
B7H15_01700	-	peptide ABC transporter permease	CDS	358751	359801	1	CDS_USA300_JE2_358752_359801
B7H15_01705	-	ABC transporter ATP-binding protein	CDS	359813	360491	1	CDS_USA300_JE2_359814_360491
B7H15_01710	-	hypothetical protein	CDS	360649	360790	-1	CDS_USA300_JE2_360650_360790
B7H15_01715	-	transcriptional regulator	CDS	360779	361730	1	CDS_USA300_JE2_360780_361730
B7H15_01720	-	carbohydrate kinase	CDS	362072	363191	1	CDS_USA300_JE2_362073_363191
B7H15_01725	-	pseudouridine-5-phosphate glycosidase	CDS	363165	364089	1	CDS_USA300_JE2_363166_364089
B7H15_01730	-	NupC/NupG family nucleoside CNT transporter	CDS	364099	365320	1	CDS_USA300_JE2_364100_365320
B7H15_01735	-	Na+/proline symporter	CDS	365424	366957	-1	CDS_USA300_JE2_365425_366957
B7H15_01740	-	N-acetylneuraminate lyase	CDS	366996	367878	-1	CDS_USA300_JE2_366997_367878
B7H15_01745	-	N-acetylmannosamine kinase	CDS	368035	368896	1	CDS_USA300_JE2_368036_368896
B7H15_01750	-	MurR/RpiR family transcriptional regulator	CDS	369173	369974	-1	CDS_USA300_JE2_369174_369974
B7H15_01755	-	N-acetylmannosamine-6-phosphate 2-epimerase	CDS	370113	370782	1	CDS_USA300_JE2_370114_370782
B7H15_01760	-	histidine transporter	CDS	370908	372222	-1	CDS_USA300_JE2_370909_372222
B7H15_01765	-	lipase	CDS	372639	374712	1	CDS_USA300_JE2_372640_374712
B7H15_01770	-	alpha/beta hydrolase	CDS	374953	375781	-1	CDS_USA300_JE2_374954_375781
B7H15_01775	-	NADH-dependent flavin oxidoreductase	CDS	375853	377053	-1	CDS_USA300_JE2_375854_377053
B7H15_01780	-	hypothetical protein	CDS	377148	377241	1	CDS_USA300_JE2_377149_377241
B7H15_01785	-	LLM class flavin-dependent oxidoreductase	CDS	377354	378356	1	CDS_USA300_JE2_377355_378356
B7H15_01790	-	glycine cleavage system protein H	CDS	378389	378722	1	CDS_USA300_JE2_378390_378722
B7H15_01795	-	hypothetical protein	CDS	378722	379523	1	CDS_USA300_JE2_378723_379523
B7H15_01800	-	deacetylase SIR2	CDS	379512	380457	1	CDS_USA300_JE2_379513_380457
B7H15_01805	-	lipoate--protein ligase	CDS	380434	381457	1	CDS_USA300_JE2_380435_381457
B7H15_01810	-	aldehyde reductase	CDS	381771	382797	1	CDS_USA300_JE2_381772_382797
B7H15_01815	-	PTS ascorbate transporter subunit IIC	CDS	382889	384236	-1	CDS_USA300_JE2_382890_384236
B7H15_01820	-	PTS lactose transporter subunit IIB	CDS	384250	384535	-1	CDS_USA300_JE2_384251_384535
B7H15_01825	-	PTS ascorbate transporter subunit IIA	CDS	384536	384980	-1	CDS_USA300_JE2_384537_384980
B7H15_01830	-	transcription antiterminator BglG	CDS	384984	386940	-1	CDS_USA300_JE2_384985_386940
B7H15_01835	-	hypothetical protein	CDS	386926	387148	-1	CDS_USA300_JE2_386927_387148
B7H15_01840	-	multidrug efflux MATE transporter transcriptional repressor MepR	CDS	387151	387571	1	CDS_USA300_JE2_387152_387571
B7H15_01845	-	multidrug efflux MATE transporter MepA	CDS	387677	389033	1	CDS_USA300_JE2_387678_389033
B7H15_01850	-	multidrug transporter	CDS	389136	389577	1	CDS_USA300_JE2_389137_389577
B7H15_01855	-	glycerol-3-phosphate transporter	CDS	389659	391018	-1	CDS_USA300_JE2_389660_391018
B7H15_01860	-	ring-cleaving dioxygenase	CDS	391325	392252	1	CDS_USA300_JE2_391326_392252
B7H15_01865	-	LLM class flavin-dependent oxidoreductase	CDS	392265	393327	1	CDS_USA300_JE2_392266_393327
B7H15_01870	-	NAD(P)H-dependent oxidoreductase	CDS	393340	393907	1	CDS_USA300_JE2_393341_393907
B7H15_01875	-	hypothetical protein	CDS	393966	394962	-1	CDS_USA300_JE2_393967_394962
B7H15_01880	-	hypothetical protein	CDS	395071	395356	1	CDS_USA300_JE2_395072_395356
B7H15_01885	-	50S ribosomal protein L7 serine acetyltransferase	CDS	395435	395981	1	CDS_USA300_JE2_395436_395981
B7H15_01890	-	EfeM/EfeO family lipoprotein	CDS	396248	397103	1	CDS_USA300_JE2_396249_397103
B7H15_01895	-	deferrochelatase/peroxidase EfeB	CDS	397099	398329	1	CDS_USA300_JE2_397100_398329
B7H15_01900	-	hypothetical protein	CDS	398339	400022	1	CDS_USA300_JE2_398340_400022
B7H15_01905	-	twin-arginine translocase subunit TatC	CDS	400113	400815	-1	CDS_USA300_JE2_400114_400815
B7H15_01910	-	twin-arginine translocase TatA/TatE family subunit	CDS	400831	401056	-1	CDS_USA300_JE2_400832_401056
B7H15_01915	-	hypothetical protein	CDS	401155	401545	-1	CDS_USA300_JE2_401156_401545
B7H15_01920	-	transcriptional regulator	CDS	401785	401989	1	CDS_USA300_JE2_401786_401989
B7H15_01925	-	hypothetical protein	CDS	401985	402699	1	CDS_USA300_JE2_401986_402699
B7H15_01930	-	ABC transporter ATP-binding protein	CDS	402723	403566	1	CDS_USA300_JE2_402724_403566
B7H15_01935	-	hypothetical protein	CDS	403565	404195	1	CDS_USA300_JE2_403566_404195
B7H15_01940	-	low temperature requirement protein A	CDS	404561	405695	-1	CDS_USA300_JE2_404562_405695
B7H15_01945	-	acetyl-CoA acyltransferase	CDS	406233	407415	1	CDS_USA300_JE2_406234_407415
B7H15_01950	-	metal-dependent hydrolase	CDS	407497	408250	-1	CDS_USA300_JE2_407498_408250
B7H15_01955	-	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase	CDS	408292	410521	-1	CDS_USA300_JE2_408293_410521
B7H15_01960	-	bifunctional homocysteine S-methyltransferase/methylenetetrahydrofolate reductase	CDS	410517	412359	-1	CDS_USA300_JE2_410518_412359
B7H15_01965	-	cystathionine gamma-synthase	CDS	412327	413488	-1	CDS_USA300_JE2_412328_413488
B7H15_01970	-	cystathionine gamma-synthase	CDS	413484	414588	-1	CDS_USA300_JE2_413485_414588
B7H15_01975	-	hypothetical protein	CDS	414795	415134	1	CDS_USA300_JE2_414796_415134
B7H15_01980	-	chromosome partitioning protein ParB	CDS	415251	416097	1	CDS_USA300_JE2_415252_416097
B7H15_01985	-	mechanosensitive ion channel protein MscS	CDS	416253	417135	1	CDS_USA300_JE2_416254_417135
B7H15_01990	-	DUF951 domain-containing protein	CDS	417164	417368	1	CDS_USA300_JE2_417165_417368
B7H15_01995	-	GTP-binding protein YchF	CDS	417379	418477	1	CDS_USA300_JE2_417380_418477
B7H15_02000	-	hypothetical protein	CDS	418562	418754	-1	CDS_USA300_JE2_418563_418754
B7H15_02005	-	hypothetical protein	CDS	418737	419007	-1	CDS_USA300_JE2_418738_419007
B7H15_02010	-	30S ribosomal protein S6	CDS	418997	419294	1	CDS_USA300_JE2_418998_419294
B7H15_02015	-	single-stranded DNA-binding protein	CDS	419314	419818	1	CDS_USA300_JE2_419315_419818
B7H15_02020	-	30S ribosomal protein S18	CDS	419869	420112	1	CDS_USA300_JE2_419870_420112
B7H15_02025	-	CAAX protease	CDS	420377	421316	-1	CDS_USA300_JE2_420378_421316
B7H15_02030	-	integrase	CDS	421354	421666	-1	CDS_USA300_JE2_421355_421666
B7H15_02035	-	integrase	CDS	421743	421902	-1	CDS_USA300_JE2_421744_421902
B7H15_02040	-	toxin	CDS	422261	422873	1	CDS_USA300_JE2_422262_422873
B7H15_02045	-	hypothetical protein	CDS	423241	423610	1	CDS_USA300_JE2_423242_423610
B7H15_02050	-	peptidase	CDS	423790	424363	1	CDS_USA300_JE2_423791_424363
B7H15_02055	-	transcriptional regulator	CDS	424500	424764	-1	CDS_USA300_JE2_424501_424764
B7H15_02060	-	GlsB/YeaQ/YmgE family stress response membrane protein	CDS	425063	425315	1	CDS_USA300_JE2_425064_425315
B7H15_02065	-	hypothetical protein	CDS	425353	425563	-1	CDS_USA300_JE2_425354_425563
B7H15_02070	-	histidine phosphatase family protein	CDS	425740	426322	1	CDS_USA300_JE2_425741_426322
B7H15_02075	-	hypothetical protein	CDS	426387	426771	-1	CDS_USA300_JE2_426388_426771
B7H15_02080	-	hypothetical protein	CDS	427025	427652	-1	CDS_USA300_JE2_427026_427652
B7H15_02085	-	hypothetical protein	CDS	427724	428018	-1	CDS_USA300_JE2_427725_428018
B7H15_02090	-	alkyl hydroperoxide reductase subunit F	CDS	428096	429620	-1	CDS_USA300_JE2_428097_429620
B7H15_02095	-	peroxiredoxin	CDS	429635	430205	-1	CDS_USA300_JE2_429636_430205
B7H15_02100	-	NADPH-dependent oxidoreductase	CDS	430696	431452	1	CDS_USA300_JE2_430697_431452
B7H15_02105	-	L-cystine transporter	CDS	431532	432921	-1	CDS_USA300_JE2_431533_432921
B7H15_02110	-	hypothetical protein	CDS	433005	433107	1	CDS_USA300_JE2_433006_433107
B7H15_02115	-	hypothetical protein	CDS	433314	433572	-1	CDS_USA300_JE2_433315_433572
B7H15_02120	-	hypothetical protein	CDS	433897	434854	-1	CDS_USA300_JE2_433898_434854
B7H15_02125	-	hypothetical protein	CDS	434971	435634	-1	CDS_USA300_JE2_434972_435634
B7H15_02130	-	hypothetical protein	CDS	435776	436184	-1	CDS_USA300_JE2_435777_436184
B7H15_02135	-	xanthine phosphoribosyltransferase	CDS	436696	437275	1	CDS_USA300_JE2_436697_437275
B7H15_02140	-	xanthine permease	CDS	437274	438543	1	CDS_USA300_JE2_437275_438543
B7H15_02145	-	IMP dehydrogenase	CDS	438580	440047	1	CDS_USA300_JE2_438581_440047
B7H15_02150	-	GMP synthase (glutamine-hydrolyzing)	CDS	440071	441613	1	CDS_USA300_JE2_440072_441613
B7H15_02155	-	hypothetical protein	CDS	441725	442262	-1	CDS_USA300_JE2_441726_442262
B7H15_02160	-	growth inhibitor PemK	CDS	442654	443359	-1	CDS_USA300_JE2_442655_443359
B7H15_02165	-	hypothetical protein	CDS	443757	444030	-1	CDS_USA300_JE2_443758_444030
B7H15_02170	-	hypothetical protein	CDS	444070	444310	-1	CDS_USA300_JE2_444071_444310
B7H15_02175	-	hypothetical protein	CDS	444290	444443	-1	CDS_USA300_JE2_444291_444443
B7H15_02180	-	hypothetical protein	CDS	444966	445326	-1	CDS_USA300_JE2_444967_445326
B7H15_02185	-	NAD(P)-dependent oxidoreductase	CDS	445344	446190	-1	CDS_USA300_JE2_445345_446190
B7H15_02190	-	hypothetical protein	CDS	446661	447342	1	CDS_USA300_JE2_446662_447342
B7H15_02195	-	hypothetical protein	CDS	447627	448323	1	CDS_USA300_JE2_447628_448323
B7H15_02200	-	hypothetical protein	CDS	448613	449672	1	CDS_USA300_JE2_448614_449672
B7H15_02205	-	hypothetical protein	CDS	449790	449928	1	CDS_USA300_JE2_449791_449928
B7H15_02210	-	hypothetical protein	CDS	450036	450963	1	CDS_USA300_JE2_450037_450963
B7H15_02215	-	hypothetical protein	CDS	451326	452031	1	CDS_USA300_JE2_451327_452031
B7H15_02220	-	hypothetical protein	CDS	451934	452234	-1	CDS_USA300_JE2_451935_452234
B7H15_02225	-	hypothetical protein	CDS	452476	453172	1	CDS_USA300_JE2_452477_453172
B7H15_02230	-	hypothetical protein	CDS	453069	453351	-1	CDS_USA300_JE2_453070_453351
B7H15_02235	-	hypothetical protein	CDS	453592	454288	1	CDS_USA300_JE2_453593_454288
B7H15_02240	-	hypothetical protein	CDS	454631	455330	1	CDS_USA300_JE2_454632_455330
B7H15_02245	-	hypothetical protein	CDS	455709	456408	1	CDS_USA300_JE2_455710_456408
B7H15_02250	-	hypothetical protein	CDS	456773	457457	1	CDS_USA300_JE2_456774_457457
B7H15_02255	-	hypothetical protein	CDS	457541	457643	-1	CDS_USA300_JE2_457542_457643
B7H15_02260	-	type I restriction-modification system subunit M	CDS	457720	459277	1	CDS_USA300_JE2_457721_459277
B7H15_02265	-	restriction endonuclease subunit S	CDS	459269	460481	1	CDS_USA300_JE2_459270_460481
B7H15_02270	-	hypothetical protein	CDS	460863	461536	1	CDS_USA300_JE2_460864_461536
B7H15_02275	-	hypothetical protein	CDS	461557	463066	1	CDS_USA300_JE2_461558_463066
B7H15_02280	-	hypothetical protein	CDS	463168	463477	-1	CDS_USA300_JE2_463169_463477
B7H15_02285	-	tandem-type lipoprotein	CDS	463844	464618	1	CDS_USA300_JE2_463845_464618
B7H15_02290	-	tandem-type lipoprotein	CDS	464648	465449	1	CDS_USA300_JE2_464649_465449
B7H15_02295	-	tandem-type lipoprotein	CDS	465467	466264	1	CDS_USA300_JE2_465468_466264
B7H15_02300	-	tandem-type lipoprotein	CDS	466323	467124	1	CDS_USA300_JE2_466324_467124
B7H15_02305	-	tandem-type lipoprotein	CDS	467142	467913	1	CDS_USA300_JE2_467143_467913
B7H15_02310	-	tandem-type lipoprotein	CDS	467944	468736	1	CDS_USA300_JE2_467945_468736
B7H15_02315	-	tandem-type lipoprotein	CDS	468805	469582	1	CDS_USA300_JE2_468806_469582
B7H15_02320	-	tandem-type lipoprotein	CDS	469760	470573	1	CDS_USA300_JE2_469761_470573
B7H15_02325	-	tandem-type lipoprotein	CDS	470591	471377	1	CDS_USA300_JE2_470592_471377
B7H15_02330	-	tandem-type lipoprotein	CDS	471559	472372	1	CDS_USA300_JE2_471560_472372
B7H15_02335	-	hypothetical protein	CDS	472361	473690	1	CDS_USA300_JE2_472362_473690
B7H15_02340	-	hypothetical protein	CDS	473686	474010	1	CDS_USA300_JE2_473687_474010
B7H15_02345	-	hypothetical protein	CDS	474028	474343	1	CDS_USA300_JE2_474029_474343
B7H15_02350	-	hypothetical protein	CDS	474632	474893	-1	CDS_USA300_JE2_474633_474893
B7H15_02355	-	cobalamin biosynthesis protein CobW	CDS	475011	476214	1	CDS_USA300_JE2_475012_476214
B7H15_02360	-	hypothetical protein	CDS	476482	476611	1	CDS_USA300_JE2_476483_476611
B7H15_02365	-	phenol-soluble modulin alpha 3 peptide	CDS	476998	477085	-1	CDS_USA300_JE2_476999_477085
B7H15_02370	-	NADH-quinone oxidoreductase subunit L	CDS	477801	479286	1	CDS_USA300_JE2_477802_479286
B7H15_02375	-	hypothetical protein	CDS	479298	482004	1	CDS_USA300_JE2_479299_482004
B7H15_02380	-	hypothetical protein	CDS	482165	482528	1	CDS_USA300_JE2_482166_482528
B7H15_02385	-	hypothetical protein	CDS	482756	483173	-1	CDS_USA300_JE2_482757_483173
B7H15_02390	-	phosphoesterase PA-phosphatase	CDS	483210	483885	1	CDS_USA300_JE2_483211_483885
B7H15_02395	-	carboxylesterase	CDS	483921	484656	1	CDS_USA300_JE2_483922_484656
B7H15_02400	-	hypothetical protein	CDS	484833	484947	1	CDS_USA300_JE2_484834_484947
B7H15_02405	-	sodium-dependent transporter	CDS	485111	486449	1	CDS_USA300_JE2_485112_486449
B7H15_02410	-	cysteine synthase	CDS	486665	487580	1	CDS_USA300_JE2_486666_487580
B7H15_02415	-	cystathionine gamma-synthase	CDS	487563	488706	1	CDS_USA300_JE2_487564_488706
B7H15_02420	-	methionine import ATP-binding protein MetN 1	CDS	488999	490025	1	CDS_USA300_JE2_489000_490025
B7H15_02425	-	ABC transporter permease	CDS	490028	490688	1	CDS_USA300_JE2_490029_490688
B7H15_02430	-	ABC transporter substrate-binding protein	CDS	490724	491567	1	CDS_USA300_JE2_490725_491567
B7H15_02435	-	N-acetylmuramoyl-L-alanine amidase	CDS	491898	492903	1	CDS_USA300_JE2_491899_492903
B7H15_02440	-	hypothetical protein	CDS	493087	493357	-1	CDS_USA300_JE2_493088_493357
B7H15_02445	-	DNA mismatch repair protein MutT	CDS	493505	493901	1	CDS_USA300_JE2_493506_493901
B7H15_02450	-	N-acetyltransferase	CDS	493890	494376	1	CDS_USA300_JE2_493891_494376
B7H15_02455	-	YibE/F-like protein	CDS	494544	495327	-1	CDS_USA300_JE2_494545_495327
B7H15_02460	-	YibE/F-like protein	CDS	495323	496442	-1	CDS_USA300_JE2_495324_496442
B7H15_02465	-	LysR family transcriptional regulator	CDS	496556	497441	-1	CDS_USA300_JE2_496557_497441
B7H15_02470	-	glutamate synthase large subunit	CDS	497621	502121	1	CDS_USA300_JE2_497622_502121
B7H15_02475	-	glutamate synthase	CDS	502138	503602	1	CDS_USA300_JE2_502139_503602
B7H15_02485	-	PTS trehalose transporter subunit IIBC	CDS	504433	505861	1	CDS_USA300_JE2_504434_505861
B7H15_02490	-	glucohydrolase	CDS	505924	507565	1	CDS_USA300_JE2_505925_507565
